Compound,SMILES,RT,Signal,Concentration,Concentration_sample,Type,ISTD_response,Sample_type,Sample_name,mz,MW,IC
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,667837,0.5,0.379,Target Compound,126112477,Cal Std,STD_15_(0.5_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,2196273,1,0.933,Target Compound,173420005,Cal Std,STD_16_(1_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,12395594,5,5.626999999999999,Target Compound,165013151,Cal Std,STD_17_ (5_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,25629126,10,10.155000000000001,Target Compound,189342697,Cal Std,STD_18_(10_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,59658892,25,25.338,Target Compound,176847693,Cal Std,STD_19_(25_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,99705936,50,56.002,Target Compound,133781534,Cal Std,STD_20_(50_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,185465182,100,97.134,Target Compound,143494684,Cal Std,STD_21_(100_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,434700792,250,252.618,Target Compound,129337577,Cal Std,STD_22_(250_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,838760957,500,468.49899999999997,Target Compound,134568493,Cal Std,STD_23_(500_ng/L),300.1594,299.364,122.81900197533203
Codein_2780_p,c12c3c(ccc1C[C@@H]1[C@@H]4C=C[C@@H]([C@@H](O3)[C@@]24CC[N@]1C)O)OC,9.6,1440103573,1000,954.747,Target Compound,113378010,Cal Std,STD_24_(1000_ng/L),300.1594,299.364,122.81900197533203
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,22923753,10,10.176,Target Compound,223077488,Cal Std,STD5(10ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,52020605,25,23.451,Target Compound,203201645,Cal Std,STD6(25ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,104946304,50,49.137,Target Compound,189941824,Cal Std,STD7(50ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,197993711,100,97.84,Target Compound,177615075,Cal Std,STD8(100ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,433990464,250,260.371,Target Compound,145101998,Cal Std,STD9(250ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,892226512,500,635.101,Target Compound,121944056,Cal Std,STD10(500ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,1533115208,1000,1541.552,Target Compound,86224723,Cal Std,STD11(1000ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,4558087,NA,2.8569999999999998,Target Compound,249310571,Matrix Blank,Blind2a,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,8431935,NA,16.306,Target Compound,48590928,Unknown,VDQ12,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,6767357,NA,4.4750000000000005,Target Compound,183135815,Matrix Blank,Blind2b,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,27804915,NA,11.935,Target Compound,225916264,Cal Std,STD12(10ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,27316161,NA,11.171,Target Compound,239084567,Cal Std,STD13(10ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,7582838,NA,15.626999999999999,Target Compound,45764397,Unknown,LUQ02_spike_10ng/L,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,8131544,NA,11.492,Target Compound,68938016,Unknown,AGG21_spike_10 ng/L,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,6424153,NA,15.04,Target Compound,40425192,Unknown,GEQ01_spike_10 ng/L,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,10270984,NA,95.55199999999999,Target Compound,9437491,Unknown,BLG09_spike_100 ng/L,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,51778679,NA,96.48700000000001,Target Compound,47109414,Unknown,NTG38_spike_100 ng/L,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,34619427,NA,93.965,Target Compound,32354567,Unknown,VDG20_spike_100_ng/L,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,46556186,NA,89.10799999999999,Target Compound,45916451,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,60036093,NA,88.569,Target Compound,59576810,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,2295660,NA,2.155,Target Compound,225556390,Matrix Blank,Blind_4a_(nanopur_fresh),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,3711765,NA,2.6270000000000002,Target Compound,237620054,Matrix Blank,Blind_4b_(nanopur_fresh),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,3493357,NA,2.4139999999999997,Target Compound,265493572,Matrix Blank,Blind_4c_(nanopur_fresh),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,26230869,10,10.526,Target Compound,245604087,Cal Std,STD_18_(10_ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,64239964,25,26.032,Target Compound,224767184,Cal Std,STD_19_(25_ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,110999287,50,50.395,Target Compound,195752454,Cal Std,STD_20_(50_ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,233007335,100,95.288,Target Compound,214699572,Cal Std,STD_21_(100_ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,506478658,250,246.784,Target Compound,178709544,Cal Std,STD_22_(250_ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,912915460,500,461.21,Target Compound,171944858,Cal Std,STD_23_(500_ng/L),195.0877,194.191,111.09389958080749
Coffein_303_p,c12c(n(c(=O)n(c1=O)C)C)ncn2C,12.7,1546857367,1000,930.2180000000001,Target Compound,144250400,Cal Std,STD_24_(1000_ng/L),195.0877,194.191,111.09389958080749
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,829218,0.5,0.912,Target Compound,250279859,Cal Std,STD2(0.5ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,1727103,1,1.206,Target Compound,267277203,Cal Std,STD3(1ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,9087513,5,4.003,Target Compound,249723174,Cal Std,STD4(5ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,20993565,10,8.143999999999998,Target Compound,260113720,Cal Std,STD5(10ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,53505891,25,20.015,Target Compound,257556096,Cal Std,STD6(25ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,89976563,50,36.75,Target Compound,232600105,Cal Std,STD7(50ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,191343768,100,82.195,Target Compound,219140113,Cal Std,STD8(100ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,387817371,250,202.476,Target Compound,179517410,Cal Std,STD9(250ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,663000830,500,460.885,Target Compound,134600885,Cal Std,STD10(500ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,1002279874,1000,1095.307,Target Compound,85556014,Cal Std,STD11(1000ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,26305055,NA,9.475000000000001,Target Compound,277036530,Cal Std,STD12(10ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,26016256,NA,9.693999999999999,Target Compound,267400319,Cal Std,STD13(10ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,3844099,NA,10.593,Target Compound,35954677,Unknown,LUQ02_spike_10ng/L,347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,7524703,NA,9.496,Target Compound,79057478,Unknown,AGG21_spike_10 ng/L,347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,13371082,NA,107.884,Target Compound,11646653,Unknown,BLG09_spike_100 ng/L,347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,48587482,NA,86.915,Target Compound,52602483,Unknown,NTG38_spike_100 ng/L,347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,61653973,NA,82.698,Target Compound,70178093,Unknown,VDG20_spike_100_ng/L,347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,77651307,NA,87.459,Target Compound,83542249,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,91457296,NA,136.814,Target Compound,62742455,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,701976,0.5,0.909,Target Compound,213665731,Cal Std,STD_15_(0.5_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,1920033,1,1.303,Target Compound,255882962,Cal Std,STD_16_(1_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,9105254,5,4.039000000000001,Target Compound,247565925,Cal Std,STD_17_ (5_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,24553527,10,8.719,Target Compound,282671570,Cal Std,STD_18_(10_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,57555557,25,20.630000000000003,Target Compound,268548919,Cal Std,STD_19_(25_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,95864704,50,39.35399999999999,Target Compound,231169958,Cal Std,STD_20_(50_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,194339344,100,77.906,Target Compound,234920113,Cal Std,STD_21_(100_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,433697685,250,229.893,Target Compound,176749889,Cal Std,STD_22_(250_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,734065583,500,469.557,Target Compound,146272416,Cal Std,STD_23_(500_ng/L),347.2217,346.46,126.84399162706558
Corticosteron_3198_p,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,19.1,1067193631,1000,1118.797,Target Compound,89183441,Cal Std,STD_24_(1000_ng/L),347.2217,346.46,126.84399162706558
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,13663096,5,5.29,Target Compound,187034685,Cal Std,STD4(5ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,29296032,10,9.809000000000001,Target Compound,211232199,Cal Std,STD5(10ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,67284877,25,25.655,Target Compound,182426443,Cal Std,STD6(25ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,127270776,50,49.041,Target Compound,179641905,Cal Std,STD7(50ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,254924843,100,98.865,Target Compound,178008069,Cal Std,STD8(100ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,547515436,250,255.009,Target Compound,147982046,Cal Std,STD9(250ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,1044605851,500,486.58799999999997,Target Compound,147892993,Cal Std,STD10(500ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,1676090714,1000,963.102,Target Compound,119857957,Cal Std,STD11(1000ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,25525831,NA,10.552000000000001,Target Compound,170764841,Cal Std,STD12(10ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,23920044,NA,9.898,Target Compound,170889600,Cal Std,STD13(10ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,6160872,NA,12.065000000000001,Target Compound,35934440,Unknown,LUQ02_spike_10ng/L,177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,7581076,NA,11.003,Target Compound,48587418,Unknown,AGG21_spike_10 ng/L,177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,5829485,NA,13.762,Target Compound,29726988,Unknown,GEQ01_spike_10 ng/L,177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,11309801,NA,110.482,Target Compound,7064972,Unknown,BLG09_spike_100 ng/L,177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,44975463,NA,93.974,Target Compound,33044222,Unknown,NTG38_spike_100 ng/L,177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,38371052,NA,102.085,Target Compound,25946148,Unknown,VDG20_spike_100_ng/L,177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,50895590,NA,105.854,Target Compound,33186876,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,65621524,NA,101.029,Target Compound,44837629,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,10613169,5,5.151,Target Compound,149426039,Cal Std,STD_17_ (5_ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,23076356,10,9.368,Target Compound,174457512,Cal Std,STD_18_(10_ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,60782610,25,25.257,Target Compound,167421928,Cal Std,STD_19_(25_ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,103777064,50,54.614,Target Compound,131460988,Cal Std,STD_20_(50_ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,189500861,100,89.086,Target Compound,146891490,Cal Std,STD_21_(100_ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,446254095,250,258.078,Target Compound,119177435,Cal Std,STD_22_(250_ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,811682963,500,471.372,Target Compound,118627822,Cal Std,STD_23_(500_ng/L),177.1022,176.215,112.41631303221807
Cotinine_3282_p,CN1C(CCC1=O)C2=CN=CC=C2,7.2,1511510978,1000,1073.7160000000001,Target Compound,96950779,Cal Std,STD_24_(1000_ng/L),177.1022,176.215,112.41631303221807
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,5009735,1,0.803,Target Compound,2707682032,Cal Std,STD3(1ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,30479612,5,3.977,Target Compound,2811897127,Cal Std,STD4(5ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,104129346,10,11.522,Target Compound,3233050425,Cal Std,STD5(10ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,184766871,25,21.741,Target Compound,3021482460,Cal Std,STD6(25ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,404314397,50,47.15,Target Compound,3037253650,Cal Std,STD7(50ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,879301485,100,98.17799999999998,Target Compound,3167010304,Cal Std,STD8(100ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,1797954539,250,233.086,Target Compound,2725247311,Cal Std,STD9(250ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,NA,500,456.755,Target Compound,2676859076,Cal Std,STD10(500ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,NA,1000,978.212,Target Compound,2214385081,Cal Std,STD11(1000ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,5706796,NA,4.095,Target Compound,510725601,Unknown,VDG20,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,86852661,NA,9.179,Target Compound,3396262100,Cal Std,STD12(10ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,978254,NA,0.304,Target Compound,2236874771,Matrix Blank,Blind3a,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,127431466,NA,11.190999999999999,Target Compound,4075167823,Cal Std,STD13(10ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,852825,NA,3.8739999999999997,Target Compound,80844643,Unknown,LUQ02_spike_10ng/L,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,9001656,NA,5.866,Target Compound,556056456,Unknown,AGG21_spike_10 ng/L,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,26660960,NA,8.347,Target Compound,1148322463,Unknown,GEQ01_spike_10 ng/L,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,13102919,NA,64.253,Target Compound,72169281,Unknown,BLG09_spike_100 ng/L,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,37257234,NA,40.355999999999995,Target Compound,327174793,Unknown,NTG38_spike_100 ng/L,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,154807971,NA,79.146,Target Compound,691909069,Unknown,VDG20_spike_100_ng/L,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,334655068,NA,84.353,Target Compound,1403237935,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,234223388,NA,70.48,Target Compound,1175857355,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,1857269,NA,0.43800000000000006,Target Compound,2275366333,Matrix Blank,Blind_4a_(nanopur_fresh),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,789457,NA,0.255,Target Compound,2660267570,Matrix Blank,Blind_4b_(nanopur_fresh),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,1292029,NA,0.321,Target Compound,2661297878,Matrix Blank,Blind_4c_(nanopur_fresh),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,5706434,1,1.3960000000000001,Target Compound,1616716572,Cal Std,STD_16_(1_ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,51904676,5,5.012,Target Compound,3769507097,Cal Std,STD_17_ (5_ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,117492197,10,10.756,Target Compound,3911102037,Cal Std,STD_18_(10_ng/L),204.1383,203.28,115.73924226188183
Crotamiton_3200_p,O=C(N(c1ccccc1C)CC)C=CC,19.4,238112326,25,24.666,Target Compound,3429160490,Cal Std,STD_19_(25_ng/L),204.1383,203.28,115.73924226188183
